改良外科图论,华亭高梅溪先生
改正伤寒论,中嶋国光
肝病问答,石神亨
竿齐丛书,石板永教
竿斋丛书,石坂宗哲（永教）
竿斋丛书,子字号
感证集液,茅钟盈
感证集腋,茅钟盈
感症编,董发翁
感症编,董翁
冈山县卫生年报第2-6,冈山县警察部
高木春山本草图说目录,高木春山
高士宗先生手授医学真传,高世
高士宗先生手授医学真傅,高世栻
高注金匮要略,高学山
革溪医砭,平野元良（重诚）
格玫余论疏抄,广田玄伯
格致丛书,胡文焕
格致要论,万全
格致余论,朱震亨
格致余论,朱震亨（丹溪）
格致余论,朱彦修
格致余论,朱震享
格致余论,朱丹溪
格致余论抄,朱震亨
格致余论钞,朱震亨
格致余论,朱彦修（震亨）
格致余论疏钞,广田玄伯
格致余论疏钞,朱震亨
格致余论谚解,冈本为竹
格致馀论,朱震亨
格致馀论卷五,朱彦修(朱震亨)
格致馀论,朱震亨(彦修,丹溪)
葛仙翁肘后备急方,葛洪
各家医论杂抄,著者佚名
各味药性,撰者佚名
公余六种,陈念祖
公余医录,陈念祖（修园）
公馀医录,陈念祖
古本难经阐注,丁锦
古本难经,秦越人
古本难经简注,丁锦
古法养正十三则阐微,闵一得
古方八阵,张介宾
古方便览,吉益为则（东洞）
古方大意,新崎大庵
古方分量表,立花贞庵
古方分量考,立花贞庵
古方分量考,兰花贞庵
古方分量考,立花曾庵
古方分量考,立花员庵
古方汇精,爱虚老人
古方汇精,爱虚老人(姓氏不详)
古方汇清,爱虚老人
古方兼用丸散方,吉益为则（东洞）
古方节义,内岛保定（伏阳）
古方枢要,关屋仲敏（岺南）
古方条理,熊?恺玄硕
古方通览,佐藤正昭
古方选,小野常建
古方选,小野常建（子业）
古方选,小野常健
古方选注,王子接
古方药品考,内藤尚贤
古方药品考,内藤蕉园(尚贤)
古方药说,宇治田泰亮
古方药说,宇治田郁（泰亮）
古方药议卷一至五,浅田惟常
古方药议,浅田惟常(栗园，识此)
古方翼,橘春晖
古方翼,野间友真
古方翼,野间友真(俊齐)
古方翼,野间悦卿
古今方汇,申贺通元
古今方汇,佚名
古今方汇,望月三英
古今方汇,甲贺元通
古今分量考,再版
古今类聚药名考卷一至四,平井敬义
古今类聚药名考,莊李明
古今名医汇粹,罗美（罗东美）
古今名医汇粹,罗东关
古今名医汇粹,罗美
古今名医汇粹,罗素
古今名医类案,江瓘（篁南）
古今名医类案,佚名
古今名医万方类编,曹绳彦
古今十便良方,郭坦
古今图书集成医部全录医经注释,陈梦雷等
古今为书考,姚际恒
古今选要,周文采
古今养性录,序目十五卷
古今药品考,内藤尚贤
古今药物别名考,刘亚农
古今医案按,俞震
古今医案按,俞震(东扶)
古今医案按选,王士雄
古今医案按选,俞震
古今医彻,怀远
古今医家经论汇编,徐常吉
古今医鉴,龚廷贤
古今医鉴四首,聂尚恒
古今医苦知,度会常芬
古今医论,张镜
古今医诗,张望
古今医史七续增二附录王宏翰案,王宏翰
古今医书目录,大高元喆（知道）
古今医统,徐春甫
古今医统大全,徐春甫
古今医统大全,徐素甫
古今医统大全,卷86、87
古今医统大全百,徐春甫
古今医统大全三-一百,徐春甫
古今医统大全一○○,徐春甫
古今医统大全一百,徐春甫
古今医统附求古馆方谱,附录
古今医统正脉,王肯堂
古今医统正脉二百○,王肯堂
古今医统正脉全书,王肯堂
古今医统正脉全书二百○,王肯堂
古今医统正脉全书二百零,王肯堂
古今医统正脉全书二百,王肯堂
古今医统正脉全一百,徐春甫
古今医学捷要六书,徐春甫
古今医学捷要书,徐春甫
古今幼科摘要,下津寿泉
古今幼科摘要,下津夺泉
古今中华医书便览,药师寺大鹏
古经诊皮篇名词解,廖平
古列女传,刘向
古脉法图解,村山维益
古书医言,吉益东洞
古书医言,吉益东洞(为则)
古书医言,吉益为则(东洞)
古书医言,吉益为则（公言）
古文金匮要略,张仲景
古文伤寒论,桃井安贞
古文伤寒论,张机
古文周易参同契秘解,魏伯阳
古训医传,宇津木益夫
古医道脉传,权田直助
古医道治则略注,权田直助
古医方晰义,儿岛翮（宗说）
古易病断,新井白蛾（祐登）
古易察病传,新井白蛾（祐登）
古易察病传,新井佑登
骨度正误,村上宗吕
骨度正误图说,村上宗占
骨度正误图说,村上宗占（亲方）
骨度正误图说,井上雅贵
骨度正误图说,村上亲方(宗占)
骨度正误图说,村上亲方（宗占）
骨度正误图说,村上亲方
骨度正误图误,井上雅贵
骨度正穴考图,冈田静默（子成）
鼓胀满治验,伊藤恒道斋
顾氏痧疹证理,顾世澄
怪疾奇方,汪汲
怪疴单,朱震亨
怪疴单,朱震享
怪痰奇方一卷汲,汪及
怪征奇方,李楼
观聚方要补,多纪元简
观聚方要补,多纪元简(栎窗)
观聚方要补,丹波元简
观聚方要补和小,丹波元简
观聚方要补,丹波(多纪)元简
观聚方要补,多纪(丹波)元简
观聚方要补,丹波元简(廉夫)
观聚方要补,丹波元简（廉夫）
观取胜元要补,多纪元简
观身集四种,叶名丰
观宜堂二十四方,浅井南臯
观症辨疑,吉益南涯
观症辨疑,吉益南涯(猷)
官邸便方,钱后□(复印残缺)
官幕同舟录三急救应验良方,费山寿
管见大全良方,陈自明
管蠡草灸诊抄,度会常光
灌水汇说,喜多村直宽（士栗）
光哲医话,浅田宗伯
光哲医话,浅田宗泊(惟常)
广笔记,缪希雍
广笔记,丁长孺
广参品,松岗玄达
广成玉函经解,黎民寿
广岛县医人传,手岛益雄
广观摘英集,曲直濑道三（正庆）
广惠济急方,多纪元悬
广惠济急方上中下,多纪元德（兰溪）
广济秘笈,李景华
广群芳谱一百,汪灏等
广嗣全书,罗青霄
广嗣种备要全,王宝颖
广嗣种备要,王实颖
广嗣要语,俞桥
广嗣要语附方,俞桥
广为大法,王好古
广瘟疫论,戴天章
广倭本草,别录上下
广狭神俱集；理穴集,长生庵（一指叟）了味
广益本草大成,岡本一抱子
广益本草大成,序目二十二卷
广益本草大成,冈本为竹
广益针灸拔萃,李仙
广益针灸拔萃,附针灸拔萃附录
癸己新刊御药院方,许国祯等
癸巳新刊御药院方,许国桢等
桂川医话,森立之（枳园）
国史草木昆虫考,曾槃(占春斋)
国史医言钞卷一至四,吉田杂通
国药提要,於达望
国医生理新论,朱国均
国医守旨四卷即痰火颛门,梁学孟
国医宗旨,梁学孟
国字医丛,香月启益（牛山）
海藏癍论萃英,王好古
海藏癍证萃英卷二十一,王好古
海藏编类医垒元戎,王好古
海藏老人此事难知,李杲
海藏老人此事难知,王好古
海藏老人阴证略例,王好古
海藏老人阴症略例,王好古
海藏先生阴证略例,附海藏治验录
海藏阴证略例,王好古
海上仙方,胡文焕
海上仙方前·后集,胡文焕
海止仙方前集,温大明
含章斋腹诊录,和田璞（东郭）
含章斋医事杂话附:蕉窗杂话,和田东郭
含章斋医事杂谈,佚名
寒松食镜,香月启益(牛山)
寒温条辨,张仲景
寒温条辨七,杨濬
韩本新刊补注铜人腧穴针灸图经,王惟一
韩氏医通,韩懋
韩氏医通,韩矜
韩氏医通,韩（飞霞道人）
韩氏医通,韩
韩园医学六种,潘
汉方医学讲习书,韩增锡
汉方医学入门,秦伯未
汉详病名对照录,落合泰藏
汉阳病名对照录,落合泰藏
汉阳病名对照录二卷附录,落合泰藏
汉洋病名对照表,落合泰藏
汉洋病名对照录,落合泰藏
汉洋病名对照录,附录
汉洋病名对照录二附录,落合泰藏
汉译诊病奇侅,多纪元坚（茝庭）
汉张仲景先生碑,桑芸
好生绪言,贺屋敬（恭安）
合订本草备要医方集解,汪昂
合剂局方,陈师文等
合刻三书,李中梓
合刻士材三书,李中梓
合类李■先生医学入门,八尾玄长
合类李先生医学入门,李
合类药种名寄帐,本乡正丰
合类药种名寄帐,前后集
合类医学入门,李■
合类医学入门,李
合类增补众方规矩,永原了的
合类针法奇货,渡边秀富
合类针灸拔萃；日用食性和解大全,撰者佚名
合类众方规矩,佚名
何氏心传,何自宗
何首乌录,李翱
何首乌录,李翺
和本草,林宗贤(柏寿亭)
和方,慈赫
和方药名考,著者未详
和汉合鉴本草,后藤彦
和汉人参考,加藤顺
和汉人参考,加藤玄顺
和汉人参考,三河笃斋
和汉人参考,加藤
和汉人参考,加藤谦斋
和汉人参考,加藤忠实(谦斋)
和汉人参考,滕懿之(玄顺)
和汉人参考一卷后编,加藤谦斋
和汉药考,小泉荣次郎
和汉药效用异名全集,赤木勘三郎
和剂局方,陈师文等
和剂局方,陈师文
和剂局方附用药总论十附,陈师文等
和剂局方十首一图经本草药性总论二指南总论十首一二,陈师文等
和剂局方指南总论,许洪
和兰药性辨,伊百乙
和兰药性歌,佐渡三良
和兰药选,桂川甫周（国瑞）
和兰医方纂要,附录一卷
和兰医话,万町权之进
和兰医事问答,建部由正（清庵）
和兰医事问答,建部曲正、杉田玄白
和兰制药筌；兰方疮疡说,吉雄耕牛
和名本草,丹波康赖
和田泰纯经验方,附惠美丸散录
和训伤寒论,张仲景
和语本草纲目,李时珍(濒湖,东璧)
河间刘守真伤寒论方,刘完素
河间伤寒心要,刘完素
河间伤寒心要,镏洪
河间五种,刘守真
弘济馆藏方古方验录,撰者佚名
红炉点雪,龚居中
红炉点雪,龚应圆
红毛流膏药炼书,乾
洪氏集验方,洪遵
洪氏集验方,番阳洪遵
鸿飞集论眼科,胡廷用
喉科杓指四集验良方,包永泰
喉科构指,包镇鲁(永泰)
喉科秘本附喉科附方,尤乘
喉科秘本附喉科方,尤□
喉科四种,陈修园
喉科指掌,张宗良
喉科指掌,张宗良(留仙)
喉痧正的,曹心
喉痧正的,曹心怡
喉舌备要秘旨,包氏喉症家宝一卷
喉舌备要秘旨,包氏喉症家宝一卷二卷
喉症全科,宝燕山
后嗣全书研悦,李盛春
后藤艮山传,撰者佚名
后藤艮山五极灸；痘疮新论,撰者佚名
厚德堂集验方萃编,奇克唐阿
胡兆新答问书,胡振
湖南方物志,黄本骥
湖南省中医单方验方,湖南省中医药研究所辑
虎痢袄教毒豫防方,柴田花守
虎列刺治范,森鼻宗次
护病新编,路夏
护痘锦囊,正续编
护痘要法,池田锦桥
护生篇,李长科
花韵楼医按,顾德华
花韵楼医案,顾德华
华氏中藏经,孙星衍
华氏中藏经,华佗
华佗内照图,华佗
华佗内照图,青柳安真等
华佗神医秘传,华佗
华佗中藏经,华佗
华陀中藏经,吉冈玄昌
华先生中藏经,华陀
华先生中藏经中藏经,华佗
华夷草木考,慎懋官
华夷花木考,慎懋官
华夷花木考摘抄,慎懋官
华夷花木鸟兽珍玩考,慎懋官
滑氏诊家枢要,何柬
滑氏诊家枢要,滑寿
话法机要,朱震亨
怀卷食镜,香月牛山
怀幼书,娄某(娄子贞)
怀中妙药集,宇田川隆重
淮南昭阳李氏家藏奇验秘方全,匏庵延道人
槐阴精选单方,王廷
换骨抄,著者佚名
换骨抄,源匡明
换杏新话,小川通雄（子明）
皇朝医史,浅田惟庸（直民）
皇朝诸家治验集要上中下,山田椿庭（业广）
皇帝造针法,撰者佚名
皇国名医传,浅田惟常(粟园)
皇国名医传,浅田惟常
皇国名医传,浅田惟常(粟园,宗伯)
皇国名医传,浅田宗伯
皇国名医传,冈本保孝
皇国名医传,前编三卷
皇国名医传,浅田惟常（宗伯）
皇国名医传前编,浅田惟常(栗园)
皇国名医传,浅田惟常(栗园)
皇国名医传,浅田栗园(惟常)
皇国医林传,畑惟龙
皇图名医传,浅田宗伯
黄产内经灵枢,史菘
黄澹翁医案,黄述宇
黄澹翁医案,黄述宁
黄帝八十一难经本义俗解,熊宗立
黄帝八十一难经疏证,丹波元胤（绍翁）
黄帝八十一难经疏证,附解题
黄帝八十一难经俗解,熊宗立
黄帝八十一难经纂图句解,李驷
黄帝八十一难经纂图句解,秦越人
黄帝八十一难经纂图句解,李
黄帝八十难经纂图句解七八十难经注义图序论,李■
黄帝八十难经纂图句解七注义图序论,李
黄帝甲乙经皇甫谧,皇甫谧
黄帝甲乙经,皇甫谧
黄帝灵枢集注,史崧
黄帝灵枢经,史崧
黄帝明堂灸经,活济堂
黄帝明堂灸经,西方子
黄帝明堂灸经,窦桂芳
黄帝明堂灸经,宝桂芳
黄帝内经发灵略,史嵩
黄帝内经灵枢,史崧音
黄帝内经灵枢,史菘
黄帝内经灵枢,史嵩
黄帝内经灵枢,林亿等
黄帝内经灵枢,林周日
黄帝内经灵枢,黄以周
黄帝内经灵枢,史松
黄帝内经灵枢,佚名
黄帝内经灵枢二十四卷附音释,史崧UJF
黄帝内经灵枢集注,史菘
黄帝内经灵枢集注,张志聪
黄帝内经灵枢经,史崧
黄帝内经灵枢经集注,张志聪
黄帝内经灵枢经,林亿等奉敕
黄帝内经灵枢卷一至卷八附诸家著录,史崧音
黄帝内经灵枢,编者未详
黄帝内经灵枢,黄以
黄帝内经灵枢,黄以周等
黄帝内经灵枢要语,竹中敬（通庵）
黄帝内经灵枢注发微,马莳
黄帝内经灵枢注证发徽,马莳
黄帝内经灵枢注证发微,马莳
黄帝内经灵枢注证发微,马元台
黄帝内经灵枢注证发微九补遗,马莳
黄帝内经灵枢注证发微,太医院
黄帝内经明堂,杨上善
黄帝内经明堂残,杨上善奉敕
黄帝内经明堂残,杨上善
黄帝内经明堂附录,黄以周
黄帝内经明堂附录,杨上善
黄帝内经明堂一附录一,杨上善奉敕
黄帝内经,王冰
黄帝内经素同大要,(轩辕)黄帝
黄帝内经素问,王冰(启玄子)
黄帝内经素问,吴■
黄帝内经素问,田中吉左卫门
黄帝内经素问,吴悌
黄帝内经素问,启玄子
黄帝内经素问,林亿等
黄帝内经素问,注证发微九卷
黄帝内经素问.黄帝内经灵枢,王冰
黄帝内经素问.灵素,佚名
黄帝内经素问白话解,山东省中医研究所研究班
黄帝内经素问补证释文,王冰
黄帝内经素问补注释文,王冰
黄帝内经素问残,王冰
黄帝内经素问,吴崑
黄帝内经素问,吴崐
黄帝内经素问四附黄帝内经素问遗篇一黄帝内经灵枢,王冰
黄帝内经素问四附黄帝素问灵枢经,王冰
黄帝内经素问二十四附群经见智录三附录古医经论,王冰
黄帝内经素问四附校讹一,王冰
黄帝内经素问附素问遗篇,王冰
黄帝内经素问合纂灵枢经合纂,马莳
黄帝内经素问集注,张志聪
黄帝内经素问讲义残,喜多村直宽(士栗)
黄帝内经素问讲义七；新刊补注释文黄帝内经素问,中村伊敬（景庵）
黄帝内经素问讲义,喜多村直宽（栎窓）
黄帝内经素问节文注释,黄俅
黄帝内经素问节文注释,马莳
黄帝内经素问,高世栻
黄帝内经素问,张志聪
黄帝内经素问,高世
黄帝内经素问灵枢,高保衡
黄帝内经素问灵枢,王冰
黄帝内经素问灵枢各十二卷，素问第一至第四卷缺。,王冰
黄帝内经素问灵枢合编,马元台
黄帝内经素问灵枢合纂,佚名
黄帝内经素问灵枢集注各,张志聪
黄帝内经素问灵枢经,马元台
黄帝内经素问灵枢经〔集注〕,张志聪
黄帝内经素问灵枢经合类,王九达
黄帝内经素问灵枢运气音释补遗,熊立宗
黄帝内经素问灵枢运气音释,补遗一卷
黄帝内经素问灵枢注证发徽,马莳
黄帝内经素问录枢经合类,王九达
黄帝内经素问论证发微九卷.补遗,马莳
黄帝内经素问十二附素问入式运气论奥,王冰
黄帝内经素问十二卷素问遗篇一卷附新刊素问入式运气论奥三卷素问运,王冰
黄帝内经素问遗篇一附黄帝素问灵枢经,王冰
黄帝内经素问吴注,吴昆
黄帝内经素问校义,胡澍
黄帝内经素问校义附重刊研六室文抄,胡澍
黄帝内经素问校议,姚凯元
黄帝内经素问新刊补注释文,王冰
黄帝内经素问谚解,门间嘉宽
黄帝内经素问要语意翼,竹中敬（通庵）
黄帝内经素问要语意翼,竹中通庵
黄帝内经素问遗篇,刘温舒
黄帝内经素问遗篇,王冰
黄帝内经素问遗篇,著者佚名
黄帝内经素问直解,高世栻
黄帝内经素问直解,高世■
黄帝内经素问直解,高世
黄帝内经素问注,吴崐
黄帝内经素问注解,江朝宗等
黄帝内经素问注证发徽,马莳
黄帝内经素问注证发徽九补遗,马莳
黄帝内经素问注证发微,马莳
黄帝内经素问注证发微附补遗,马莳
黄帝内经素问注证发微,马仲化(马莳)
黄帝内经素问注证发微,补遗
黄帝内经素问注证发微,补遗；黄帝内经灵枢注证发微九卷
黄帝内经素问注证发微,附补遗一卷
黄帝内经素问注证发微九补遗,马莳
黄帝内经素问注证发微九补遗,黄帝内经灵枢注证发微九卷十九卷
黄帝内经素问注证发微九补遗一,马莳
黄帝内经素问注证发微九附遗,马莳
黄帝内经素问注证发微灵枢注证发微,马莳
黄帝内经素问注证发微九灵枢注证发微九,马莳
黄帝内经素问注证发微,马玄台
黄帝内经素问注证发微,马莳（玄台）
黄帝内经太素,杨上善
黄帝内经太素,扬上善
黄帝内经太素残,杨上善奉敕
黄帝内经太素存,扬上善
黄帝内经太素存二十三内经明堂存,扬上善
黄帝内经太素九经纂录二四,杨上善奉敕
黄帝内经太素篇目,廖宗泽
黄帝内经太素,黄帝内经明堂一卷
黄帝内经太素三；灵枢,杨上善
黄帝内经太素三十遗文,扬上善
黄帝内经太素遗文,杨上善
黄帝内经太素诊皮篇补证,杨上善奉敕
黄帝内经太素诊皮篇补证古经诊皮篇名词解,廖平
黄帝内经吴注,吴崑
黄帝内经针经,源常斌
黄帝内经注证发微,马莳
黄帝难经纂图句解,李●
黄帝三部针灸甲乙经,皇甫谧
黄帝授三子玄女经,毛晋
黄帝素问灵枢合纂,汪讱庵
黄帝素问灵枢合纂,汪昂(庵)
黄帝素问灵枢集三黄帝内经灵枢略一,史嵩
黄帝素问灵枢集注,史崧
黄帝素问灵枢集注二十三略,撰
黄帝素问灵枢经,史崧音
黄帝素问灵枢经,吴勉学
黄帝素问灵枢经,史嵩
黄帝素问灵枢经,赵府居业堂
黄帝素问灵枢经集注,史嵩
黄帝素问灵枢经,史崧
黄帝素问灵枢经,王冰
黄帝素问灵枢经,史崧等
黄帝素问灵枢经,撰者不详
黄帝素问灵枢经,史菘
黄帝素问内经吴注,吴昆
黄帝素问宣明方论,刘完素
黄帝素问宣明方论,刘完素（守真）
黄帝素问宣明论方,刘完素
黄帝素问宣明论方目录,刘完素
黄帝素问宣明论方,刘完素（守真）
黄帝素问宣明论方,刘守真
黄帝素问宣明论方,刘守素
黄帝素问宣明论方,刘元素
黄帝素问宣明论,刘守真
黄帝素问宣命论方,刘完素
黄帝素问,王冰
黄帝素问直解,高世
黄帝太素人迎脉口诊补证,廖平
黄帝太素人迎脉口诊补证,杨上善奉■
黄帝太素人迎脉口诊补证,杨上善奉敕
黄帝五书,孙星衍
黄帝逸典,著者佚名
黄帝逸典评注,沈闾
黄帝针灸甲乙经,皇甫谧
黄华堂医话,橘
黄氏医书八种,黄元御
黄氏医书种,黄元御
黄庭内景五脏六腑图说,胡悟(■?)
黄庭内景五脏六腑图说,胡(?)
黄庭内景五脏六腹补泻图,胡愔
黄庭内景玉经,丘子
虺后方,喻政
徽疮秘录附花柳指迷附,陈司成
回春发挥,龚廷贤(子才)
回回药方,佚名
回生达宝秘传明论医方,谢毓秀
回生钓胞秘诀,奥之基
回生集,陈杰
回生集正编续编,陈杰
回生明论,谢敏考
洄溪医案,徐大椿
蚘病发蕴,糟谷骏(骏夫)
汇集经验方,五世同堂老人
汇集经验方,汪汲
汇集薛氏内科医案,薛己
汇集诸方,撰者佚名
汇辑薛氏内科医案七附方,薛己
汇辑薛氏内科医案,薛己(立斋)
汇刻书目外集,松泽老泉
汇选良方,照今居士
会约医镜,罗国纲
绘图东医宝鉴,许浚
绘图针灸大成,上无李节斋
惠德方,安齐道惠
惠德方上中下,曲直濑玄朔（正绍）
惠民和剂局方,陈师文
惠民药局记,沈括
惠民正方,大梁杨(杨四知)
惠民正方,杨四知
惠直堂经验方,陶承熹
惠直堂经验方四附惠直堂备急方,陶承熹
混俗颐生录,刘词
活动便览,刘锡
活法机要,朱震亨
活人备要,吴氏
活人撮要增补,黄敦和
活人奇方,聂尚恒
活人事证方,刘信甫
活人事证方后集,(
活人事证方二后集二,刘信甫
活人事证方后集,刘信甫
活人事证药方,刘信甫
活人书二十二释音,朱肱
活人书二十二释音辨误伤寒药性附录,朱肱
活人心,朱权
活人心法,铁峰居士
活人心法,（玄州道人）涵虚子（朱权）
活人心法,吴球
活人一术,吴剑森
活婴全书,龚廷贤
活幼便览,刘锡
活幼口议,曾世荣
活幼心法,聂尚恒
活幼心法,聂尚恒(久吾)
活幼心法大全,聂久吾
活幼心法附说,聂尚恒
活幼心法附说,聂尚恒(久吾)
活幼心法,久吾聂尚恒
活幼心书,曾世荣
活幼心书附校证,曾世荣
霍乱论,王士雄
霍乱论,王孟英(士雄)
霍乱燃犀说,许起
霍乱审证举要,连文仲
霍乱吐泻方论,佚名
霍乱转筋,王世雄
鸡峰普济方,张金光
鸡峰普济方二十五附首目,孙兆
鸡峰普济方,张锐
鸡峰普济方,孙兆
鸡鸣录,王士雄
积善堂重刊奇方,元宗瑗
绩神农本草经疏,缪希雍(仲淳)
及幼方,赵廷俊
吉氏家传灸穴,撰者佚名
吉氏幼科法,撰者佚名
吉益先生方极口诀,吉益东洞
极要方：,医心方采辑本
急法危症简便验方续,胡其重
急救丹方,张垣
急救方,程庆龄,李达春
急救方,程庆龄
急救方,李达春
急救方,程庆龄、李达春
急救方,宋慈
急救喉诊要方,著者佚名
急救经验良方,陈念祖
急救良方,胡文焕
急救良方,张时彻
急救良方,张时澈
急救危症简便验方,前·续集
急救危症简便验方,胡其重
急救仙方,阙名
急救仙方,佚名
急救仙方,著者佚名
急救仙方,撰者佚名
急救仙方,佚名氏
急救小儿良方直言,佚名
急救应验方,费山寿
急救应验良方,费山寿
疾雅,多纪元胤
集古良方,江进
集验,撰者佚名
集验,张景岳
集验背疽方,李迅
集验方,洪文安
集验方,罗浮山人
集验简易良方,德丰
集验简易良方,德丰(怀庭)
集验良方,梁文科
集验良方,年希尧
集验良方拔萃,恬素
集验良方考按,福井輗（枫亭）
集验良方,梁氏
集验良方,梁文科.年希尧
集注伤寒论,张机
集注伤寒论,成无己
集注伤寒论残,张机
集注伤寒论,张卿子
集注伤寒论十首,张卿子
辑印明赵开美翻刻宋板伤寒论,张仲景
己任编,杨乘六
己任编,高鼓峰
己任篇,高鼓峰
己仕编,杨秉六
纪效新书,戚继光
济急法,舍白辣
济急方灸穴并介保图,多纪元德（蓝熙）
济急仙方,邵以正
济人宝笈,刘晓
济人宝笈二卷.,刘晓
济生拔方,杜思敬
济生拔粹,杜思敬
济生拔粹方,杜思敬
济生拔粹方九种,杜思敬
济生宝,寺岛良安
济生产宝论,雷大震
济生产宝论方,佚名
济生产宝论方,徐明善
济生方,严用和
济生方残,严用和
济生内外经验全方,刘伦
济生续方,严用和(子礼)
济生学室丛书第一,平宣夫
济世宝鉴,文基洪
济世经验全方内科,刘伦
济世良方,（原题：卢陵周子刻，朱静删补改编）
济世良方合编,周其芳
济世良方六首一补遗,周其芬
济世内外经验全方,刘伦
济世内外经验全方,刘伦·薛已
济世全书,汪启贤·弟启圣同
济世全书,汪启贤·弟启圣
济世全书,汪启贤等
济阴纲目,武之望、金德生
济阴纲目十四附保生啐事,武之望
济阴近编,陈治
济阴纂要方,钱峻
济婴新编,李在夏
济众新编,康命吉
济众新编,目录
继志编方书合刻,韩衍楷
继志堂医案,曹存心
寄墨庐金匮读本,张仲景
加减灵秘十八方,胡嗣廉
加减灵秘十八方,胡世廉
家宝全集,石成金
家藏心验痘疹保婴汇粹鉴衡集,吴国翰
家传集验疹痘秘书,撰者佚名
家传脉法国语歌,撰者佚名
家传秘书,撰者佚名
家传太素脉秘诀,张太素
家传通外方,度会常辰
家传心牛脉秘诀,释
家传医书经验,阮德旺
家传幼科拔粹,人见玄德家
家传杂病,撰者佚名
家传诊痘演歌,撰者佚名
家传治病用药歌,撰者佚名
家传治痘及麻痘,撰者佚名
家居医录,薛巳
家居医录,薛已
家居医录,薛己
家刻伤寒论,张机(仲景)
家秘的本,陶华
家熟方,付晚成堂补遗法方·方极删定附言·方极后序·白阳先生诊余漫录·(杂法)·乱??说
家学源流抄,奈须恒德
嘉言医书三种,喻昌
甲乙经,皇甫谧
假名读十四经发挥,滑寿
假名读经,滑寿
假名读十四经治方,津田彪
假名难经,松井阅（材庵）
笺注唐贤绝句三体诗法,周弼
检验集证,古锦骐
简便诸方,附菉竹集验方八卷
简明医彀,孙（克容）台石
简明医要,顾儒
简选袖珍方,王永辅
简要济众方,周应等
简要济众方,周应
简易辟瘟方,附牛马猪杂疫病治疗方二卷
简易便方,梁宪
简易单方,梁宪
简易方论,黎民寿
简易普济良方,彭用光
简易验方,樊如
见宜翁医案,松下见林
建殊录,吉益东洞(为则)
建殊录,严恭
建殊录,岩恭敬
建殊录,岩恭敬甫
建殊录,吉益东洞（为则）
建殊录,吉益东洞
建殊录,吉益为则
建殊录附录,吉益为则(东洞)
建珠录,吉益东洞
鉴定伤寒论,张机(仲景)
鉴效秘要方,景赞
鉴因方定,桦罔
江氏伤科方书,江考卿
江苏省植物药材志,中国科学院植物研究所
绛囊撮要,云川道人
绛雪图古方选注,王晋三
绛雪园古方选注,王子接
绛雪园古方选注,佚名
焦窓杂话,和田东郭
蕉窓杂话,五编
蕉窗方意解,和田东郭(璞)
蕉窗方意解,和田东郭
蕉窗方意解,和田哲
蕉窗杂话初编,和田东郭述
蕉窗杂话,和田东郭
蕉窗杂话,和田东部
蕉室杂话初编,和田泰纯
脚气辨正,丸山元璋（士美）
脚气辨正,丸山元璋
脚气辨正,九山元璋
脚气辨证,丸山元璋
脚气刍言,曾超然
脚气发明,饭野退藏
脚气方论,松井阅(村庵)
脚气方论,松井阅
脚气方论,松井阅众(村庵)
脚气分类编,岡本白酉（龙）
脚气钩妄,今村万庵(亮)
脚气钩要,今村亮
脚气钩要,今村丁庵(亮)
脚气解,澹斋
脚气类方,源养德(澹斋)
脚气类方,原养德
脚气类方,源养德
脚气类方,井口养德(澹斋)
脚气类方,原(井口)养德
脚气论,石黑忠真
脚气论,橘元周
脚气论,林纪
脚气说,橘元周(宗仙院)
脚气说,片仓鹤陵
脚气说,橘元周
脚气提要,西田尚絅
脚气新编,今村亮(了庵)
脚气新论,今村了庵
脚气新论,今村丁庵(亮)
脚气新论,今村亮
脚气胸要,今村万庵
脚气摘要,今村亮
脚气摘要,今村了菴（亮）
脚气症原论,杨士杰
脚气治法总要,董汲
脚卸辨正,丸山元璋
皆效方,王好古
节斋医论慈奚谷王汝言著,王纶
洁古家珍,张元素
洁古家珍,李杲
洁古家诊,张元素
洁古老人论入式歌,张元素
洁古老人珍珠囊,李杲
洁古老人珍珠囊,张元素
洁古明备论,云歧子
洁古珍珠囊,张元素
结髦居别集,稻生
捷经医筌,中江原
捷径外科俗书,大村寿菴（玄得）
截江纲,陶华
解百毒方,高濂
解毒编,汪汲
解尸编,附绘图
解尸编,河口信任(子远)
解体发蒙,附录
解体发蒙,三谷朴(笙洲)
解图元薮,沈之问
解围元薮,沈之问
解疫,量气山人
戒忌十段锦,阙名
戒烟必读,徐锡骥
戒烟说理,缪颂懋
今世医家人名录,白士彝
金疮口诀,华罔震
金闺秘方,玉泉子
金华将军仙方,金华庙
金鸡医谈,畑道云（秀龙）
金镜内台方义,许宏
金镜内台方议,许宏
金镜内台方议,许弘
金镜内台方议,许弘(宏)
金匮方歌括,陈念祖
金匮方歌括,陈修园
金匮方歌括,陈念祖(修园)
金匮方歌括,陈元犀
金匮方论存疑,胜泽愿
金匮钩玄,朱丹溪
金匮集,尤怡
金匮解拔粹,张璐
金匮论注,徐可忠
金匮释羲,江苏省中医学校金匮教研组
金匮小儿方,钱大用
金匮心典,尢怡
金匮心典,尤怡
金匮心典,张仲景
金匮悬解,黄元御
金匮悬解,张机(仲景)
金匮悬解详释,黄元御
金匮要略,张机（仲景）
金匮要略,高学山
金匮要略编注,沈明宗
金匮要略衬注,刘栋
